time,ambientTemperature,surfTemp100mA,newsurfTemp100mA,surfTemp50mA,surfTemp30mA
40321,28.589472,29.31,29.306,29.3006,29.291
40331,28.589643,29.21,29.206,29.2006,29.191
40341,28.589814,29.21,29.206,29.2006,29.191
40351,28.589985,29.21,29.206,29.2006,29.191
40361,28.590156,29.31,29.306,29.3006,29.291
40371,28.590327,29.21,29.206,29.2006,29.191
40381,28.590498,29.21,29.206,29.2006,29.191
40391,28.590669,29.21,29.206,29.2006,29.191
40401,28.59084,29.31,29.306,29.3006,29.291
40411,28.591011,29.31,29.306,29.3006,29.291
40421,28.591182,29.31,29.306,29.3006,29.291
40431,28.591353,29.31,29.306,29.3006,29.291
40441,28.591524,29.31,29.306,29.3006,29.291
40451,28.591695,29.31,29.306,29.3006,29.291
40461,28.591866,29.31,29.306,29.3006,29.291
40471,28.592037,29.31,29.306,29.3006,29.291
40481,28.592208,29.21,29.206,29.2006,29.191
40491,28.592379,29.21,29.206,29.2006,29.191
40501,28.59255,29.31,29.306,29.3006,29.291
40511,28.592721,29.31,29.306,29.3006,29.291
40521,28.592892,29.21,29.206,29.2006,29.191
40531,28.593063,29.21,29.206,29.2006,29.191
40541,28.593234,29.21,29.206,29.2006,29.191
40551,28.593405,29.21,29.206,29.2006,29.191
40561,28.593576,29.21,29.206,29.2006,29.191
40571,28.593747,29.21,29.206,29.2006,29.191
40581,28.593918,29.21,29.206,29.2006,29.191
40591,28.594089,29.31,29.306,29.3006,29.291
40601,28.59426,29.31,29.306,29.3006,29.291
40611,28.594431,29.31,29.306,29.3006,29.291
40621,28.594602,29.31,29.306,29.3006,29.291
40631,28.594773,29.31,29.306,29.3006,29.291
40641,28.594944,29.21,29.206,29.2006,29.191
40651,28.595115,29.31,29.306,29.3006,29.291
40661,28.595286,29.31,29.306,29.3006,29.291
40671,28.595457,29.31,29.306,29.3006,29.291
40681,28.595628,29.31,29.306,29.3006,29.291
40691,28.595799,29.31,29.306,29.3006,29.291
40701,28.59597,29.31,29.306,29.3006,29.291
40711,28.596141,29.31,29.306,29.3006,29.291
40721,28.596312,29.31,29.306,29.3006,29.291
40731,28.596483,29.21,29.206,29.2006,29.191
40741,28.596654,29.21,29.206,29.2006,29.191
40751,28.596825,29.21,29.206,29.2006,29.191
40761,28.596996,29.21,29.206,29.2006,29.191
40771,28.597167,29.21,29.206,29.2006,29.191
40781,28.597338,29.21,29.206,29.2006,29.191
40791,28.597509,29.21,29.206,29.2006,29.191
40801,28.59768,29.31,29.306,29.3006,29.291
40811,28.597851,29.31,29.306,29.3006,29.291
40821,28.598022,29.31,29.306,29.3006,29.291
40831,28.598193,29.31,29.306,29.3006,29.291
40841,28.598364,29.31,29.306,29.3006,29.291
40851,28.598535,29.21,29.206,29.2006,29.191
40861,28.598706,29.21,29.206,29.2006,29.191
40871,28.598877,29.21,29.206,29.2006,29.191
40881,28.599048,29.21,29.206,29.2006,29.191
40891,28.599219,29.21,29.206,29.2006,29.191
40901,28.59939,29.21,29.206,29.2006,29.191
40911,28.599561,29.21,29.206,29.2006,29.191
40921,28.599732,29.21,29.206,29.2006,29.191
40931,28.599903,29.21,29.206,29.2006,29.191
40941,28.600074,29.21,29.206,29.2006,29.191
40951,28.600245,29.21,29.206,29.2006,29.191
40961,28.600416,29.21,29.206,29.2006,29.191
40971,28.600587,29.21,29.206,29.2006,29.191
40981,28.600758,29.21,29.206,29.2006,29.191
40991,28.600929,29.21,29.206,29.2006,29.191
41001,28.6011,29.21,29.206,29.2006,29.191
41011,28.601271,29.21,29.206,29.2006,29.191
41021,28.601442,29.21,29.206,29.2006,29.191
41031,28.601613,29.21,29.206,29.2006,29.191
41041,28.601784,29.21,29.206,29.2006,29.191
41051,28.601955,29.21,29.206,29.2006,29.191
41061,28.602126,29.21,29.206,29.2006,29.191
41071,28.602297,29.21,29.206,29.2006,29.191
41081,28.602468,29.21,29.206,29.2006,29.191
41091,28.602639,29.21,29.206,29.2006,29.191
41101,28.60281,29.21,29.206,29.2006,29.191
41111,28.602981,29.21,29.206,29.2006,29.191
41121,28.603152,29.21,29.206,29.2006,29.191
41131,28.603323,29.21,29.206,29.2006,29.191
41141,28.603494,29.21,29.206,29.2006,29.191
41151,28.603665,29.21,29.206,29.2006,29.191
41161,28.603836,29.21,29.206,29.2006,29.191
41171,28.604007,29.21,29.206,29.2006,29.191
41181,28.604178,29.21,29.206,29.2006,29.191
41191,28.604349,29.21,29.206,29.2006,29.191
41201,28.60452,29.21,29.206,29.2006,29.191
41211,28.604691,29.21,29.206,29.2006,29.191
41221,28.604862,29.21,29.206,29.2006,29.191
41231,28.605033,29.21,29.206,29.2006,29.191
41241,28.605204,29.21,29.206,29.2006,29.191
41251,28.605375,29.21,29.206,29.2006,29.191
41261,28.605546,29.21,29.206,29.2006,29.191
41271,28.605717,29.21,29.206,29.2006,29.191
41281,28.605888,29.21,29.206,29.2006,29.191
41291,28.606059,29.21,29.206,29.2006,29.191
41301,28.60623,29.21,29.206,29.2006,29.191
41311,28.606401,29.21,29.206,29.2006,29.191
41321,28.606572,29.21,29.206,29.2006,29.191
41331,28.606743,29.21,29.206,29.2006,29.191
41341,28.606914,29.21,29.206,29.2006,29.191
41351,28.607085,29.21,29.206,29.2006,29.191
41361,28.607256,29.21,29.206,29.2006,29.191
41371,28.607427,29.31,29.306,29.3006,29.291
41381,28.607598,29.21,29.206,29.2006,29.191
41391,28.607769,29.21,29.206,29.2006,29.191
41401,28.60794,29.21,29.206,29.2006,29.191
41411,28.608111,29.31,29.306,29.3006,29.291
41421,28.608282,29.31,29.306,29.3006,29.291
41431,28.608453,29.31,29.306,29.3006,29.291
41441,28.608624,29.31,29.306,29.3006,29.291
41451,28.608795,29.31,29.306,29.3006,29.291
41461,28.608966,29.31,29.306,29.3006,29.291
41471,28.609137,29.21,29.206,29.2006,29.191
41481,28.609308,29.21,29.206,29.2006,29.191
41491,28.609479,29.21,29.206,29.2006,29.191
41501,28.60965,29.21,29.206,29.2006,29.191
41511,28.609821,29.31,29.306,29.3006,29.291
41521,28.609992,29.31,29.306,29.3006,29.291
41531,28.610163,29.21,29.206,29.2006,29.191
41541,28.610334,29.21,29.206,29.2006,29.191
41551,28.610505,29.21,29.206,29.2006,29.191
41561,28.610676,29.21,29.206,29.2006,29.191
41571,28.610847,29.21,29.206,29.2006,29.191
41581,28.611018,29.21,29.206,29.2006,29.191
41591,28.611189,29.21,29.206,29.2006,29.191
41601,28.61136,29.31,29.306,29.3006,29.291
41611,28.611531,29.21,29.206,29.2006,29.191
41621,28.611702,29.31,29.306,29.3006,29.291
41631,28.611873,29.21,29.206,29.2006,29.191
41641,28.612044,29.21,29.206,29.2006,29.191
41651,28.612215,29.21,29.206,29.2006,29.191
41661,28.612386,29.21,29.206,29.2006,29.191
41671,28.612557,29.21,29.206,29.2006,29.191
41681,28.612728,29.21,29.206,29.2006,29.191
41691,28.612899,29.31,29.306,29.3006,29.291
41701,28.61307,29.31,29.306,29.3006,29.291
41711,28.613241,29.31,29.306,29.3006,29.291
41721,28.613412,29.31,29.306,29.3006,29.291
41731,28.613583,29.31,29.306,29.3006,29.291
41741,28.613754,29.31,29.306,29.3006,29.291
41751,28.613925,29.31,29.306,29.3006,29.291
41761,28.614096,29.21,29.206,29.2006,29.191
41771,28.614267,29.21,29.206,29.2006,29.191
41781,28.614438,29.31,29.306,29.3006,29.291
41791,28.614609,29.21,29.206,29.2006,29.191
41801,28.61478,29.21,29.206,29.2006,29.191
41811,28.614951,29.31,29.306,29.3006,29.291
41821,28.615122,29.31,29.306,29.3006,29.291
41831,28.615293,29.31,29.306,29.3006,29.291
41841,28.615464,29.31,29.306,29.3006,29.291
41851,28.615635,29.21,29.206,29.2006,29.191
41861,28.615806,29.21,29.206,29.2006,29.191
41871,28.615977,29.21,29.206,29.2006,29.191
41881,28.616148,29.21,29.206,29.2006,29.191
41891,28.616319,29.21,29.206,29.2006,29.191
41901,28.61649,29.21,29.206,29.2006,29.191
41911,28.616661,29.21,29.206,29.2006,29.191
41921,28.616832,29.21,29.206,29.2006,29.191
41931,28.617003,29.21,29.206,29.2006,29.191
41941,28.617174,29.31,29.306,29.3006,29.291
41951,28.617345,29.31,29.306,29.3006,29.291
41961,28.617516,29.31,29.306,29.3006,29.291
41971,28.617687,29.31,29.306,29.3006,29.291
41981,28.617858,29.31,29.306,29.3006,29.291
41991,28.618029,29.31,29.306,29.3006,29.291
42001,28.6182,29.21,29.206,29.2006,29.191
42011,28.618371,29.21,29.206,29.2006,29.191
42021,28.618542,29.21,29.206,29.2006,29.191
42031,28.618713,29.31,29.306,29.3006,29.291
42041,28.618884,29.21,29.206,29.2006,29.191
42051,28.619055,29.21,29.206,29.2006,29.191
42061,28.619226,29.21,29.206,29.2006,29.191
42071,28.619397,29.21,29.206,29.2006,29.191
42081,28.619568,29.21,29.206,29.2006,29.191
42091,28.619739,29.21,29.206,29.2006,29.191
42101,28.61991,29.21,29.206,29.2006,29.191
42111,28.620081,29.31,29.306,29.3006,29.291
42121,28.620252,29.21,29.206,29.2006,29.191
42131,28.620423,29.31,29.306,29.3006,29.291
42141,28.620594,29.21,29.206,29.2006,29.191
42151,28.620765,29.21,29.206,29.2006,29.191
42161,28.620936,29.21,29.206,29.2006,29.191
42171,28.621107,29.21,29.206,29.2006,29.191
42181,28.621278,29.31,29.306,29.3006,29.291
42191,28.621449,29.31,29.306,29.3006,29.291
42201,28.62162,29.21,29.206,29.2006,29.191
42211,28.621791,29.21,29.206,29.2006,29.191
42221,28.621962,29.21,29.206,29.2006,29.191
42231,28.622133,29.21,29.206,29.2006,29.191
42241,28.622304,29.21,29.206,29.2006,29.191
42251,28.622475,29.21,29.206,29.2006,29.191
42261,28.622646,29.21,29.206,29.2006,29.191
42271,28.622817,29.21,29.206,29.2006,29.191
42281,28.622988,29.21,29.206,29.2006,29.191
42291,28.623159,29.21,29.206,29.2006,29.191
42301,28.62333,29.21,29.206,29.2006,29.191
42311,28.623501,29.21,29.206,29.2006,29.191
42321,28.623672,29.21,29.206,29.2006,29.191
42331,28.623843,29.21,29.206,29.2006,29.191
42341,28.624014,29.21,29.206,29.2006,29.191
42351,28.624185,29.21,29.206,29.2006,29.191
42361,28.624356,29.21,29.206,29.2006,29.191
42371,28.624527,29.21,29.206,29.2006,29.191
42381,28.624698,29.21,29.206,29.2006,29.191
42391,28.624869,29.21,29.206,29.2006,29.191
42401,28.62504,29.21,29.206,29.2006,29.191
42411,28.625211,29.21,29.206,29.2006,29.191
42421,28.625382,29.21,29.206,29.2006,29.191
42431,28.625553,29.21,29.206,29.2006,29.191
42441,28.625724,29.31,29.306,29.3006,29.291
42451,28.625895,29.31,29.306,29.3006,29.291
42461,28.626066,29.31,29.306,29.3006,29.291
42471,28.626237,29.31,29.306,29.3006,29.291
42481,28.626408,29.21,29.206,29.2006,29.191
42491,28.626579,29.21,29.206,29.2006,29.191
42501,28.62675,29.21,29.206,29.2006,29.191
42511,28.626921,29.21,29.206,29.2006,29.191
42521,28.627092,29.21,29.206,29.2006,29.191
42531,28.627263,29.21,29.206,29.2006,29.191
42541,28.627434,29.21,29.206,29.2006,29.191
42551,28.627605,29.31,29.306,29.3006,29.291
42561,28.627776,29.21,29.206,29.2006,29.191
42571,28.627947,29.21,29.206,29.2006,29.191
42581,28.628118,29.21,29.206,29.2006,29.191
42591,28.628289,29.21,29.206,29.2006,29.191
42601,28.62846,29.21,29.206,29.2006,29.191
42611,28.628631,29.21,29.206,29.2006,29.191
42621,28.628802,29.21,29.206,29.2006,29.191
42631,28.628973,29.21,29.206,29.2006,29.191
42641,28.629144,29.21,29.206,29.2006,29.191
42651,28.629315,29.31,29.306,29.3006,29.291
42661,28.629486,29.31,29.306,29.3006,29.291
42671,28.629657,29.31,29.306,29.3006,29.291
42681,28.629828,29.21,29.206,29.2006,29.191
42691,28.629999,29.21,29.206,29.2006,29.191
42701,28.63017,29.21,29.206,29.2006,29.191
42711,28.630341,29.21,29.206,29.2006,29.191
42721,28.630512,29.21,29.206,29.2006,29.191
42731,28.630683,29.21,29.206,29.2006,29.191
42741,28.630854,29.21,29.206,29.2006,29.191
42751,28.631025,29.21,29.206,29.2006,29.191
42761,28.631196,29.21,29.206,29.2006,29.191
42771,28.631367,29.31,29.306,29.3006,29.291
42781,28.631538,29.31,29.306,29.3006,29.291
42791,28.631709,29.21,29.206,29.2006,29.191
42801,28.63188,29.31,29.306,29.3006,29.291
42811,28.632051,29.31,29.306,29.3006,29.291
42821,28.632222,29.31,29.306,29.3006,29.291
42831,28.632393,29.21,29.206,29.2006,29.191
42841,28.632564,29.31,29.306,29.3006,29.291
42851,28.632735,29.31,29.306,29.3006,29.291
42861,28.632906,29.31,29.306,29.3006,29.291
42871,28.633077,29.31,29.306,29.3006,29.291
42881,28.633248,29.31,29.306,29.3006,29.291
42891,28.633419,29.31,29.306,29.3006,29.291
42901,28.63359,29.31,29.306,29.3006,29.291
42911,28.633761,29.31,29.306,29.3006,29.291
42921,28.633932,29.21,29.206,29.2006,29.191
42931,28.634103,29.21,29.206,29.2006,29.191
42941,28.634274,29.21,29.206,29.2006,29.191
42951,28.634445,29.21,29.206,29.2006,29.191
42961,28.634616,29.21,29.206,29.2006,29.191
42971,28.634787,29.21,29.206,29.2006,29.191
42981,28.634958,29.21,29.206,29.2006,29.191
42991,28.635129,29.21,29.206,29.2006,29.191
43001,28.6353,29.21,29.206,29.2006,29.191
43011,28.635471,29.21,29.206,29.2006,29.191
43021,28.635642,29.21,29.206,29.2006,29.191
43031,28.635813,29.21,29.206,29.2006,29.191
43041,28.635984,29.21,29.206,29.2006,29.191
43051,28.636155,29.21,29.206,29.2006,29.191
43061,28.636326,29.21,29.206,29.2006,29.191
43071,28.636497,29.21,29.206,29.2006,29.191
43081,28.636668,29.21,29.206,29.2006,29.191
43091,28.636839,29.21,29.206,29.2006,29.191
43101,28.63701,29.21,29.206,29.2006,29.191
43111,28.637181,29.31,29.306,29.3006,29.291
43121,28.637352,29.31,29.306,29.3006,29.291
43131,28.637523,29.21,29.206,29.2006,29.191
43141,28.637694,29.31,29.306,29.3006,29.291
43151,28.637865,29.31,29.306,29.3006,29.291
43161,28.638036,29.21,29.206,29.2006,29.191
43171,28.638207,29.21,29.206,29.2006,29.191
43181,28.638378,29.21,29.206,29.2006,29.191
43191,28.638549,29.21,29.206,29.2006,29.191
43201,28.63872,29.21,29.206,29.2006,29.191
43211,28.638891,29.21,29.206,29.2006,29.191
43221,28.639062,29.31,29.306,29.3006,29.291
43231,28.639233,29.21,29.206,29.2006,29.191
43241,28.639404,29.21,29.206,29.2006,29.191
43251,28.639575,29.31,29.306,29.3006,29.291
43261,28.639746,29.31,29.306,29.3006,29.291
43271,28.639917,29.21,29.206,29.2006,29.191
43281,28.640088,29.21,29.206,29.2006,29.191
43291,28.640259,29.21,29.206,29.2006,29.191
43301,28.64043,29.21,29.206,29.2006,29.191
43311,28.640601,29.21,29.206,29.2006,29.191
43321,28.640772,29.31,29.306,29.3006,29.291
43331,28.640943,29.21,29.206,29.2006,29.191
43341,28.641114,29.21,29.206,29.2006,29.191
43351,28.641285,29.21,29.206,29.2006,29.191
43361,28.641456,29.21,29.206,29.2006,29.191
43371,28.641627,29.21,29.206,29.2006,29.191
43381,28.641798,29.21,29.206,29.2006,29.191
43391,28.641969,29.21,29.206,29.2006,29.191
43401,28.64214,29.21,29.206,29.2006,29.191
43411,28.642311,29.21,29.206,29.2006,29.191
43421,28.642482,29.21,29.206,29.2006,29.191
43431,28.642653,29.21,29.206,29.2006,29.191
43441,28.642824,29.21,29.206,29.2006,29.191
43451,28.642995,29.21,29.206,29.2006,29.191
43461,28.643166,29.21,29.206,29.2006,29.191
43471,28.643337,29.21,29.206,29.2006,29.191
43481,28.643508,29.21,29.206,29.2006,29.191
43491,28.643679,29.21,29.206,29.2006,29.191
43501,28.64385,29.21,29.206,29.2006,29.191
43511,28.644021,29.21,29.206,29.2006,29.191
43521,28.644192,29.21,29.206,29.2006,29.191
43531,28.644363,29.31,29.306,29.3006,29.291
43541,28.644534,29.31,29.306,29.3006,29.291
43551,28.644705,29.31,29.306,29.3006,29.291
43561,28.644876,29.31,29.306,29.3006,29.291
43571,28.645047,29.21,29.206,29.2006,29.191
43581,28.645218,29.21,29.206,29.2006,29.191
43591,28.645389,29.31,29.306,29.3006,29.291
43601,28.64556,29.21,29.206,29.2006,29.191
43611,28.645731,29.21,29.206,29.2006,29.191
43621,28.645902,29.21,29.206,29.2006,29.191
43631,28.646073,29.21,29.206,29.2006,29.191
43641,28.646244,29.21,29.206,29.2006,29.191
43651,28.646415,29.21,29.206,29.2006,29.191
43661,28.646586,29.21,29.206,29.2006,29.191
43671,28.646757,29.21,29.206,29.2006,29.191
43681,28.646928,29.21,29.206,29.2006,29.191
43691,28.647099,29.21,29.206,29.2006,29.191
43701,28.64727,29.31,29.306,29.3006,29.291
43711,28.647441,29.21,29.206,29.2006,29.191
43721,28.647612,29.21,29.206,29.2006,29.191
43731,28.647783,29.21,29.206,29.2006,29.191
43741,28.647954,29.31,29.306,29.3006,29.291
43751,28.648125,29.31,29.306,29.3006,29.291
43761,28.648296,29.21,29.206,29.2006,29.191
43771,28.648467,29.31,29.306,29.3006,29.291
43781,28.648638,29.31,29.306,29.3006,29.291
43791,28.648809,29.31,29.306,29.3006,29.291
43801,28.64898,29.31,29.306,29.3006,29.291
43811,28.649151,29.21,29.206,29.2006,29.191
43821,28.649322,29.21,29.206,29.2006,29.191
43831,28.649493,29.21,29.206,29.2006,29.191
43841,28.649664,29.21,29.206,29.2006,29.191
43851,28.649835,29.31,29.306,29.3006,29.291
43861,28.650006,29.31,29.306,29.3006,29.291
43871,28.650177,29.21,29.206,29.2006,29.191
43881,28.650348,29.21,29.206,29.2006,29.191
43891,28.650519,29.21,29.206,29.2006,29.191
43901,28.65069,29.21,29.206,29.2006,29.191
43911,28.650861,29.21,29.206,29.2006,29.191
43921,28.651032,29.21,29.206,29.2006,29.191
43931,28.651203,29.21,29.206,29.2006,29.191
43941,28.651374,29.21,29.206,29.2006,29.191
43951,28.651545,29.21,29.206,29.2006,29.191
43961,28.651716,29.21,29.206,29.2006,29.191
43971,28.651887,29.21,29.206,29.2006,29.191
43981,28.652058,29.21,29.206,29.2006,29.191
43991,28.652229,29.21,29.206,29.2006,29.191
44001,28.6524,29.21,29.206,29.2006,29.191
44011,28.652571,29.21,29.206,29.2006,29.191
44021,28.652742,29.21,29.206,29.2006,29.191
44031,28.652913,29.21,29.206,29.2006,29.191
44041,28.653084,29.21,29.206,29.2006,29.191
44051,28.653255,29.21,29.206,29.2006,29.191
44061,28.653426,29.21,29.206,29.2006,29.191
44071,28.653597,29.21,29.206,29.2006,29.191
44081,28.653768,29.31,29.306,29.3006,29.291
44091,28.653939,29.21,29.206,29.2006,29.191
44101,28.65411,29.21,29.206,29.2006,29.191
44111,28.654281,29.21,29.206,29.2006,29.191
44121,28.654452,29.31,29.306,29.3006,29.291
44131,28.654623,29.31,29.306,29.3006,29.291
44141,28.654794,29.31,29.306,29.3006,29.291
44151,28.654965,29.21,29.206,29.2006,29.191
44161,28.655136,29.21,29.206,29.2006,29.191
44171,28.655307,29.31,29.306,29.3006,29.291
44181,28.655478,29.31,29.306,29.3006,29.291
44191,28.655649,29.31,29.306,29.3006,29.291
44201,28.65582,29.21,29.206,29.2006,29.191
44211,28.655991,29.31,29.306,29.3006,29.291
44221,28.656162,29.31,29.306,29.3006,29.291
44231,28.656333,29.21,29.206,29.2006,29.191
44241,28.656504,29.21,29.206,29.2006,29.191
44251,28.656675,29.31,29.306,29.3006,29.291
44261,28.656846,29.21,29.206,29.2006,29.191
44271,28.657017,29.31,29.306,29.3006,29.291
44281,28.657188,29.21,29.206,29.2006,29.191
44291,28.657359,29.21,29.206,29.2006,29.191
44301,28.65753,29.21,29.206,29.2006,29.191
44311,28.657701,29.21,29.206,29.2006,29.191
44321,28.657872,29.21,29.206,29.2006,29.191
44331,28.658043,29.21,29.206,29.2006,29.191
44341,28.658214,29.21,29.206,29.2006,29.191
44351,28.658385,29.21,29.206,29.2006,29.191
44361,28.658556,29.21,29.206,29.2006,29.191
44371,28.658727,29.21,29.206,29.2006,29.191
44381,28.658898,29.31,29.306,29.3006,29.291
44391,28.659069,29.21,29.206,29.2006,29.191
44401,28.65924,29.21,29.206,29.2006,29.191
44411,28.659411,29.21,29.206,29.2006,29.191
44421,28.659582,29.21,29.206,29.2006,29.191
44431,28.659753,29.21,29.206,29.2006,29.191
44441,28.659924,29.21,29.206,29.2006,29.191
44451,28.660095,29.31,29.306,29.3006,29.291
44461,28.660266,29.31,29.306,29.3006,29.291
44471,28.660437,29.21,29.206,29.2006,29.191
44481,28.660608,29.31,29.306,29.3006,29.291
44491,28.660779,29.21,29.206,29.2006,29.191
44501,28.66095,29.31,29.306,29.3006,29.291
44511,28.661121,29.31,29.306,29.3006,29.291
44521,28.661292,29.31,29.306,29.3006,29.291
44531,28.661463,29.21,29.206,29.2006,29.191
44541,28.661634,29.31,29.306,29.3006,29.291
44551,28.661805,29.31,29.306,29.3006,29.291
44561,28.661976,29.31,29.306,29.3006,29.291
44571,28.662147,29.31,29.306,29.3006,29.291
44581,28.662318,29.31,29.306,29.3006,29.291
44591,28.662489,29.31,29.306,29.3006,29.291
44601,28.66266,29.21,29.206,29.2006,29.191
44611,28.662831,29.21,29.206,29.2006,29.191
44621,28.663002,29.21,29.206,29.2006,29.191
44631,28.663173,29.21,29.206,29.2006,29.191
44641,28.663344,29.21,29.206,29.2006,29.191
44651,28.663515,29.21,29.206,29.2006,29.191
44661,28.663686,29.21,29.206,29.2006,29.191
44671,28.663857,29.21,29.206,29.2006,29.191
44681,28.664028,29.21,29.206,29.2006,29.191
44691,28.664199,29.21,29.206,29.2006,29.191
44701,28.66437,29.21,29.206,29.2006,29.191
44711,28.664541,29.21,29.206,29.2006,29.191
44721,28.664712,29.21,29.206,29.2006,29.191
44731,28.664883,29.21,29.206,29.2006,29.191
44741,28.665054,29.21,29.206,29.2006,29.191
44751,28.665225,29.21,29.206,29.2006,29.191
44761,28.665396,29.21,29.206,29.2006,29.191
44771,28.665567,29.21,29.206,29.2006,29.191
44781,28.665738,29.21,29.206,29.2006,29.191
44791,28.665909,29.21,29.206,29.2006,29.191
44801,28.66608,29.21,29.206,29.2006,29.191
44811,28.666251,29.21,29.206,29.2006,29.191
44821,28.666422,29.21,29.206,29.2006,29.191
44831,28.666593,29.21,29.206,29.2006,29.191
44841,28.666764,29.21,29.206,29.2006,29.191
44851,28.666935,29.21,29.206,29.2006,29.191
44861,28.667106,29.21,29.206,29.2006,29.191
44871,28.667277,29.21,29.206,29.2006,29.191
44881,28.667448,29.21,29.206,29.2006,29.191
44891,28.667619,29.21,29.206,29.2006,29.191
44901,28.66779,29.21,29.206,29.2006,29.191
44911,28.667961,29.21,29.206,29.2006,29.191
44921,28.668132,29.21,29.206,29.2006,29.191
44931,28.668303,29.21,29.206,29.2006,29.191
44941,28.668474,29.31,29.306,29.3006,29.291
44951,28.668645,29.21,29.206,29.2006,29.191
44961,28.668816,29.21,29.206,29.2006,29.191
44971,28.668987,29.31,29.306,29.3006,29.291
44981,28.669158,29.21,29.206,29.2006,29.191
44991,28.669329,29.21,29.206,29.2006,29.191
45001,28.6695,29.21,29.206,29.2006,29.191
45011,28.669671,29.21,29.206,29.2006,29.191
45021,28.669842,29.21,29.206,29.2006,29.191
45031,28.670013,29.21,29.206,29.2006,29.191
45041,28.670184,29.21,29.206,29.2006,29.191
45051,28.670355,29.21,29.206,29.2006,29.191
45061,28.670526,29.21,29.206,29.2006,29.191
45071,28.670697,29.21,29.206,29.2006,29.191
45081,28.670868,29.21,29.206,29.2006,29.191
45091,28.671039,29.21,29.206,29.2006,29.191
45101,28.67121,29.21,29.206,29.2006,29.191
45111,28.671381,29.11,29.106,29.1006,29.091
45121,28.671552,29.11,29.106,29.1006,29.091
45131,28.671723,29.11,29.106,29.1006,29.091
45141,28.671894,29.21,29.206,29.2006,29.191
45151,28.672065,29.21,29.206,29.2006,29.191
45161,28.672236,29.21,29.206,29.2006,29.191
45171,28.672407,29.21,29.206,29.2006,29.191
45181,28.672578,29.21,29.206,29.2006,29.191
45191,28.672749,29.21,29.206,29.2006,29.191
45201,28.67292,29.21,29.206,29.2006,29.191
45211,28.673091,29.21,29.206,29.2006,29.191
45221,28.673262,29.21,29.206,29.2006,29.191
45231,28.673433,29.21,29.206,29.2006,29.191
45241,28.673604,29.11,29.106,29.1006,29.091
45251,28.673775,29.11,29.106,29.1006,29.091
45261,28.673946,29.11,29.106,29.1006,29.091
45271,28.674117,29.21,29.206,29.2006,29.191
45281,28.674288,29.21,29.206,29.2006,29.191
45291,28.674459,29.21,29.206,29.2006,29.191
45301,28.67463,29.21,29.206,29.2006,29.191
45311,28.674801,29.21,29.206,29.2006,29.191
45321,28.674972,29.21,29.206,29.2006,29.191
45331,28.675143,29.21,29.206,29.2006,29.191
45341,28.675314,29.21,29.206,29.2006,29.191
45351,28.675485,29.21,29.206,29.2006,29.191
45361,28.675656,29.21,29.206,29.2006,29.191
45371,28.675827,29.11,29.106,29.1006,29.091
45381,28.675998,29.11,29.106,29.1006,29.091
45391,28.676169,29.21,29.206,29.2006,29.191
45401,28.67634,29.21,29.206,29.2006,29.191
45411,28.676511,29.21,29.206,29.2006,29.191
45421,28.676682,29.21,29.206,29.2006,29.191
45431,28.676853,29.21,29.206,29.2006,29.191
45441,28.677024,29.21,29.206,29.2006,29.191
45451,28.677195,29.21,29.206,29.2006,29.191
45461,28.677366,29.21,29.206,29.2006,29.191
45471,28.677537,29.21,29.206,29.2006,29.191
45481,28.677708,29.21,29.206,29.2006,29.191
45491,28.677879,29.21,29.206,29.2006,29.191
45501,28.67805,29.21,29.206,29.2006,29.191
45511,28.678221,29.21,29.206,29.2006,29.191
45521,28.678392,29.21,29.206,29.2006,29.191
45531,28.678563,29.21,29.206,29.2006,29.191
45541,28.678734,29.21,29.206,29.2006,29.191
45551,28.678905,29.21,29.206,29.2006,29.191
45561,28.679076,29.21,29.206,29.2006,29.191
45571,28.679247,29.21,29.206,29.2006,29.191
45581,28.679418,29.21,29.206,29.2006,29.191
45591,28.679589,29.21,29.206,29.2006,29.191
45601,28.67976,29.21,29.206,29.2006,29.191
45611,28.679931,29.21,29.206,29.2006,29.191
45621,28.680102,29.21,29.206,29.2006,29.191
45631,28.680273,29.21,29.206,29.2006,29.191
45641,28.680444,29.21,29.206,29.2006,29.191
45651,28.680615,29.21,29.206,29.2006,29.191
45661,28.680786,29.21,29.206,29.2006,29.191
45671,28.680957,29.21,29.206,29.2006,29.191
45681,28.681128,29.21,29.206,29.2006,29.191
45691,28.681299,29.21,29.206,29.2006,29.191
45701,28.68147,29.11,29.106,29.1006,29.091
45711,28.681641,29.21,29.206,29.2006,29.191
45721,28.681812,29.21,29.206,29.2006,29.191
45731,28.681983,29.21,29.206,29.2006,29.191
45741,28.682154,29.21,29.206,29.2006,29.191
45751,28.682325,29.21,29.206,29.2006,29.191
45761,28.682496,29.21,29.206,29.2006,29.191
45771,28.682667,29.11,29.106,29.1006,29.091
45781,28.682838,29.11,29.106,29.1006,29.091
45791,28.683009,29.11,29.106,29.1006,29.091
45801,28.68318,29.21,29.206,29.2006,29.191
45811,28.683351,29.21,29.206,29.2006,29.191
45821,28.683522,29.21,29.206,29.2006,29.191
45831,28.683693,29.21,29.206,29.2006,29.191
45841,28.683864,29.11,29.106,29.1006,29.091
45851,28.684035,29.11,29.106,29.1006,29.091
45861,28.684206,29.11,29.106,29.1006,29.091
45871,28.684377,29.11,29.106,29.1006,29.091
45881,28.684548,29.11,29.106,29.1006,29.091
45891,28.684719,29.11,29.106,29.1006,29.091
