time,ambientTemperature,surfTemp100mA,surfTemp50mA,surfTemp30mA
28081,27.21232,27.46,27.457,27.452
28091,27.21236,27.46,27.457,27.452
28101,27.2124,27.46,27.457,27.452
28111,27.21244,27.46,27.457,27.452
28121,27.21248,27.46,27.457,27.452
28131,27.21252,27.46,27.457,27.452
28141,27.21256,27.36,27.357,27.352
28151,27.2126,27.36,27.357,27.352
28161,27.21264,27.36,27.357,27.352
28171,27.21268,27.36,27.357,27.352
28181,27.21272,27.36,27.357,27.352
28191,27.21276,27.36,27.357,27.352
28201,27.2128,27.36,27.357,27.352
28211,27.21284,27.36,27.357,27.352
28221,27.21288,27.46,27.457,27.452
28231,27.21292,27.46,27.457,27.452
28241,27.21296,27.46,27.457,27.452
28251,27.213,27.46,27.457,27.452
28261,27.21304,27.46,27.457,27.452
28271,27.21308,27.36,27.357,27.352
28281,27.21312,27.36,27.357,27.352
28291,27.21316,27.36,27.357,27.352
28301,27.2132,27.36,27.357,27.352
28311,27.21324,27.36,27.357,27.352
28321,27.21328,27.36,27.357,27.352
28331,27.21332,27.36,27.357,27.352
28341,27.21336,27.36,27.357,27.352
28351,27.2134,27.36,27.357,27.352
28361,27.21344,27.36,27.357,27.352
28371,27.21348,27.36,27.357,27.352
28381,27.21352,27.36,27.357,27.352
28391,27.21356,27.36,27.357,27.352
28401,27.2136,27.36,27.357,27.352
28411,27.21364,27.36,27.357,27.352
28421,27.21368,27.36,27.357,27.352
28431,27.21372,27.36,27.357,27.352
28441,27.21376,27.36,27.357,27.352
28451,27.2138,27.36,27.357,27.352
28461,27.21384,27.36,27.357,27.352
28471,27.21388,27.36,27.357,27.352
28481,27.21392,27.36,27.357,27.352
28491,27.21396,27.36,27.357,27.352
28501,27.214,27.36,27.357,27.352
28511,27.21404,27.36,27.357,27.352
28521,27.21408,27.36,27.357,27.352
28531,27.21412,27.36,27.357,27.352
28541,27.21416,27.36,27.357,27.352
28551,27.2142,27.36,27.357,27.352
28561,27.21424,27.36,27.357,27.352
28571,27.21428,27.36,27.357,27.352
28581,27.21432,27.36,27.357,27.352
28591,27.21436,27.36,27.357,27.352
28601,27.2144,27.46,27.457,27.452
28611,27.21444,27.46,27.457,27.452
28621,27.21448,27.46,27.457,27.452
28631,27.21452,27.46,27.457,27.452
28641,27.21456,27.46,27.457,27.452
28651,27.2146,27.46,27.457,27.452
28661,27.21464,27.36,27.357,27.352
28671,27.21468,27.46,27.457,27.452
28681,27.21472,27.46,27.457,27.452
28691,27.21476,27.46,27.457,27.452
28701,27.2148,27.46,27.457,27.452
28711,27.21484,27.46,27.457,27.452
28721,27.21488,27.46,27.457,27.452
28731,27.21492,27.46,27.457,27.452
28741,27.21496,27.46,27.457,27.452
28751,27.215,27.46,27.457,27.452
28761,27.21504,27.56,27.557,27.552
28771,27.21508,27.56,27.557,27.552
28781,27.21512,27.56,27.557,27.552
28791,27.21516,27.56,27.557,27.552
28801,27.2152,27.46,27.457,27.452
28811,27.21524,27.46,27.457,27.452
28821,27.21528,27.56,27.557,27.552
28831,27.21532,27.56,27.557,27.552
28841,27.21536,27.46,27.457,27.452
28851,27.2154,27.46,27.457,27.452
28861,27.21544,27.46,27.457,27.452
28871,27.21548,27.46,27.457,27.452
28881,27.21552,27.46,27.457,27.452
28891,27.21556,27.46,27.457,27.452
28901,27.2156,27.46,27.457,27.452
28911,27.21564,27.46,27.457,27.452
28921,27.21568,27.46,27.457,27.452
28931,27.21572,27.56,27.557,27.552
28941,27.21576,27.46,27.457,27.452
28951,27.2158,27.46,27.457,27.452
28961,27.21584,27.46,27.457,27.452
28971,27.21588,27.46,27.457,27.452
28981,27.21592,27.46,27.457,27.452
28991,27.21596,27.46,27.457,27.452
29001,27.216,27.46,27.457,27.452
29011,27.21604,27.46,27.457,27.452
29021,27.21608,27.36,27.357,27.352
29031,27.21612,27.36,27.357,27.352
29041,27.21616,27.36,27.357,27.352
29051,27.2162,27.46,27.457,27.452
29061,27.21624,27.46,27.457,27.452
29071,27.21628,27.46,27.457,27.452
29081,27.21632,27.46,27.457,27.452
29091,27.21636,27.46,27.457,27.452
29101,27.2164,27.46,27.457,27.452
29111,27.21644,27.46,27.457,27.452
29121,27.21648,27.46,27.457,27.452
29131,27.21652,27.46,27.457,27.452
29141,27.21656,27.46,27.457,27.452
29151,27.2166,27.46,27.457,27.452
29161,27.21664,27.46,27.457,27.452
29171,27.21668,27.46,27.457,27.452
29181,27.21672,27.46,27.457,27.452
29191,27.21676,27.46,27.457,27.452
29201,27.2168,27.36,27.357,27.352
29211,27.21684,27.36,27.357,27.352
29221,27.21688,27.36,27.357,27.352
29231,27.21692,27.36,27.357,27.352
29241,27.21696,27.36,27.357,27.352
29251,27.217,27.36,27.357,27.352
29261,27.21704,27.36,27.357,27.352
29271,27.21708,27.36,27.357,27.352
29281,27.21712,27.36,27.357,27.352
29291,27.21716,27.36,27.357,27.352
29301,27.2172,27.36,27.357,27.352
29311,27.21724,27.36,27.357,27.352
29321,27.21728,27.36,27.357,27.352
29331,27.21732,27.36,27.357,27.352
29341,27.21736,27.36,27.357,27.352
29351,27.2174,27.36,27.357,27.352
29361,27.21744,27.36,27.357,27.352
29371,27.21748,27.36,27.357,27.352
29381,27.21752,27.36,27.357,27.352
29391,27.21756,27.36,27.357,27.352
29401,27.2176,27.36,27.357,27.352
29411,27.21764,27.36,27.357,27.352
29421,27.21768,27.36,27.357,27.352
29431,27.21772,27.36,27.357,27.352
29441,27.21776,27.36,27.357,27.352
29451,27.2178,27.36,27.357,27.352
29461,27.21784,27.36,27.357,27.352
29471,27.21788,27.36,27.357,27.352
29481,27.21792,27.36,27.357,27.352
29491,27.21796,27.36,27.357,27.352
29501,27.218,27.36,27.357,27.352
29511,27.21804,27.36,27.357,27.352
29521,27.21808,27.36,27.357,27.352
29531,27.21812,27.36,27.357,27.352
29541,27.21816,27.36,27.357,27.352
29551,27.2182,27.36,27.357,27.352
29561,27.21824,27.36,27.357,27.352
29571,27.21828,27.36,27.357,27.352
29581,27.21832,27.36,27.357,27.352
29591,27.21836,27.36,27.357,27.352
29601,27.2184,27.36,27.357,27.352
29611,27.21844,27.36,27.357,27.352
29621,27.21848,27.36,27.357,27.352
29631,27.21852,27.36,27.357,27.352
29641,27.21856,27.36,27.357,27.352
29651,27.2186,27.36,27.357,27.352
29661,27.21864,27.36,27.357,27.352
29671,27.21868,27.36,27.357,27.352
29681,27.21872,27.36,27.357,27.352
29691,27.21876,27.36,27.357,27.352
29701,27.2188,27.36,27.357,27.352
29711,27.21884,27.36,27.357,27.352
29721,27.21888,27.36,27.357,27.352
29731,27.21892,27.36,27.357,27.352
29741,27.21896,27.36,27.357,27.352
29751,27.219,27.36,27.357,27.352
29761,27.21904,27.36,27.357,27.352
29771,27.21908,27.36,27.357,27.352
29781,27.21912,27.36,27.357,27.352
29791,27.21916,27.36,27.357,27.352
29801,27.2192,27.36,27.357,27.352
29811,27.21924,27.36,27.357,27.352
29821,27.21928,27.36,27.357,27.352
29831,27.21932,27.36,27.357,27.352
29841,27.21936,27.46,27.457,27.452
29851,27.2194,27.46,27.457,27.452
29861,27.21944,27.36,27.357,27.352
29871,27.21948,27.46,27.457,27.452
29881,27.21952,27.36,27.357,27.352
29891,27.21956,27.36,27.357,27.352
29901,27.2196,27.36,27.357,27.352
29911,27.21964,27.36,27.357,27.352
29921,27.21968,27.36,27.357,27.352
29931,27.21972,27.46,27.457,27.452
29941,27.21976,27.46,27.457,27.452
29951,27.2198,27.46,27.457,27.452
29961,27.21984,27.46,27.457,27.452
29971,27.21988,27.46,27.457,27.452
29981,27.21992,27.46,27.457,27.452
29991,27.21996,27.46,27.457,27.452
30001,27.22,27.46,27.457,27.452
30011,27.22004,27.46,27.457,27.452
30021,27.22008,27.46,27.457,27.452
30031,27.22012,27.46,27.457,27.452
30041,27.22016,27.36,27.357,27.352
30051,27.2202,27.36,27.357,27.352
30061,27.22024,27.36,27.357,27.352
30071,27.22028,27.46,27.457,27.452
30081,27.22032,27.46,27.457,27.452
30091,27.22036,27.46,27.457,27.452
30101,27.2204,27.46,27.457,27.452
30111,27.22044,27.46,27.457,27.452
30121,27.22048,27.46,27.457,27.452
30131,27.22052,27.46,27.457,27.452
30141,27.22056,27.36,27.357,27.352
30151,27.2206,27.36,27.357,27.352
30161,27.22064,27.36,27.357,27.352
30171,27.22068,27.36,27.357,27.352
30181,27.22072,27.36,27.357,27.352
30191,27.22076,27.36,27.357,27.352
30201,27.2208,27.36,27.357,27.352
30211,27.22084,27.36,27.357,27.352
30221,27.22088,27.36,27.357,27.352
30231,27.22092,27.36,27.357,27.352
30241,27.22096,27.46,27.457,27.452
30251,27.221,27.46,27.457,27.452
30261,27.22104,27.46,27.457,27.452
30271,27.22108,27.46,27.457,27.452
30281,27.22112,27.46,27.457,27.452
30291,27.22116,27.46,27.457,27.452
30301,27.2212,27.46,27.457,27.452
30311,27.22124,27.46,27.457,27.452
30321,27.22128,27.46,27.457,27.452
30331,27.22132,27.46,27.457,27.452
30341,27.22136,27.46,27.457,27.452
30351,27.2214,27.46,27.457,27.452
30361,27.22144,27.46,27.457,27.452
30371,27.22148,27.46,27.457,27.452
30381,27.22152,27.36,27.357,27.352
30391,27.22156,27.36,27.357,27.352
30401,27.2216,27.36,27.357,27.352
30411,27.22164,27.36,27.357,27.352
30421,27.22168,27.36,27.357,27.352
30431,27.22172,27.36,27.357,27.352
30441,27.22176,27.36,27.357,27.352
30451,27.2218,27.36,27.357,27.352
30461,27.22184,27.36,27.357,27.352
30471,27.22188,27.46,27.457,27.452
30481,27.22192,27.46,27.457,27.452
30491,27.22196,27.46,27.457,27.452
30501,27.222,27.46,27.457,27.452
30511,27.22204,27.36,27.357,27.352
30521,27.22208,27.36,27.357,27.352
30531,27.22212,27.36,27.357,27.352
30541,27.22216,27.36,27.357,27.352
30551,27.2222,27.36,27.357,27.352
30561,27.22224,27.36,27.357,27.352
30571,27.22228,27.36,27.357,27.352
30581,27.22232,27.36,27.357,27.352
30591,27.22236,27.36,27.357,27.352
30601,27.2224,27.36,27.357,27.352
30611,27.22244,27.36,27.357,27.352
30621,27.22248,27.36,27.357,27.352
30631,27.22252,27.36,27.357,27.352
30641,27.22256,27.36,27.357,27.352
30651,27.2226,27.36,27.357,27.352
30661,27.22264,27.36,27.357,27.352
30671,27.22268,27.36,27.357,27.352
30681,27.22272,27.36,27.357,27.352
30691,27.22276,27.36,27.357,27.352
30701,27.2228,27.36,27.357,27.352
30711,27.22284,27.36,27.357,27.352
30721,27.22288,27.36,27.357,27.352
30731,27.22292,27.36,27.357,27.352
30741,27.22296,27.36,27.357,27.352
30751,27.223,27.36,27.357,27.352
30761,27.22304,27.36,27.357,27.352
30771,27.22308,27.36,27.357,27.352
30781,27.22312,27.36,27.357,27.352
30791,27.22316,27.36,27.357,27.352
30801,27.2232,27.36,27.357,27.352
30811,27.22324,27.36,27.357,27.352
30821,27.22328,27.36,27.357,27.352
30831,27.22332,27.36,27.357,27.352
30841,27.22336,27.36,27.357,27.352
30851,27.2234,27.36,27.357,27.352
30861,27.22344,27.36,27.357,27.352
30871,27.22348,27.36,27.357,27.352
30881,27.22352,27.36,27.357,27.352
30891,27.22356,27.36,27.357,27.352
30901,27.2236,27.36,27.357,27.352
30911,27.22364,27.36,27.357,27.352
30921,27.22368,27.36,27.357,27.352
30931,27.22372,27.36,27.357,27.352
30941,27.22376,27.36,27.357,27.352
30951,27.2238,27.36,27.357,27.352
30961,27.22384,27.36,27.357,27.352
30971,27.22388,27.36,27.357,27.352
30981,27.22392,27.36,27.357,27.352
30991,27.22396,27.46,27.457,27.452
31001,27.224,27.46,27.457,27.452
31011,27.22404,27.46,27.457,27.452
31021,27.22408,27.46,27.457,27.452
31031,27.22412,27.46,27.457,27.452
31041,27.22416,27.46,27.457,27.452
31051,27.2242,27.36,27.357,27.352
31061,27.22424,27.36,27.357,27.352
31071,27.22428,27.36,27.357,27.352
31081,27.22432,27.36,27.357,27.352
31091,27.22436,27.36,27.357,27.352
31101,27.2244,27.36,27.357,27.352
31111,27.22444,27.36,27.357,27.352
31121,27.22448,27.36,27.357,27.352
31131,27.22452,27.36,27.357,27.352
31141,27.22456,27.36,27.357,27.352
31151,27.2246,27.36,27.357,27.352
31161,27.22464,27.36,27.357,27.352
31171,27.22468,27.36,27.357,27.352
31181,27.22472,27.36,27.357,27.352
31191,27.22476,27.36,27.357,27.352
31201,27.2248,27.36,27.357,27.352
31211,27.22484,27.36,27.357,27.352
31221,27.22488,27.36,27.357,27.352
31231,27.22492,27.36,27.357,27.352
31241,27.22496,27.46,27.457,27.452
31251,27.225,27.46,27.457,27.452
31261,27.22504,27.46,27.457,27.452
31271,27.22508,27.46,27.457,27.452
31281,27.22512,27.36,27.357,27.352
31291,27.22516,27.36,27.357,27.352
31301,27.2252,27.36,27.357,27.352
31311,27.22524,27.36,27.357,27.352
31321,27.22528,27.36,27.357,27.352
31331,27.22532,27.36,27.357,27.352
31341,27.22536,27.36,27.357,27.352
31351,27.2254,27.36,27.357,27.352
31361,27.22544,27.36,27.357,27.352
31371,27.22548,27.26,27.257,27.252
31381,27.22552,27.36,27.357,27.352
31391,27.22556,27.36,27.357,27.352
31401,27.2256,27.36,27.357,27.352
31411,27.22564,27.36,27.357,27.352
31421,27.22568,27.36,27.357,27.352
31431,27.22572,27.36,27.357,27.352
31441,27.22576,27.36,27.357,27.352
31451,27.2258,27.36,27.357,27.352
31461,27.22584,27.36,27.357,27.352
31471,27.22588,27.26,27.257,27.252
31481,27.22592,27.36,27.357,27.352
31491,27.22596,27.36,27.357,27.352
31501,27.226,27.36,27.357,27.352
31511,27.22604,27.36,27.357,27.352
31521,27.22608,27.36,27.357,27.352
31531,27.22612,27.36,27.357,27.352
31541,27.22616,27.36,27.357,27.352
31551,27.2262,27.26,27.257,27.252
31561,27.22624,27.36,27.357,27.352
31571,27.22628,27.26,27.257,27.252
31581,27.22632,27.36,27.357,27.352
31591,27.22636,27.36,27.357,27.352
31601,27.2264,27.36,27.357,27.352
31611,27.22644,27.36,27.357,27.352
31621,27.22648,27.36,27.357,27.352
31631,27.22652,27.36,27.357,27.352
31641,27.22656,27.36,27.357,27.352
31651,27.2266,27.36,27.357,27.352
31661,27.22664,27.36,27.357,27.352
31671,27.22668,27.36,27.357,27.352
31681,27.22672,27.36,27.357,27.352
31691,27.22676,27.26,27.257,27.252
31701,27.2268,27.26,27.257,27.252
31711,27.22684,27.26,27.257,27.252
31721,27.22688,27.26,27.257,27.252
31731,27.22692,27.26,27.257,27.252
31741,27.22696,27.26,27.257,27.252
31751,27.227,27.26,27.257,27.252
31761,27.22704,27.26,27.257,27.252
31771,27.22708,27.26,27.257,27.252
31781,27.22712,27.26,27.257,27.252
31791,27.22716,27.26,27.257,27.252
31801,27.2272,27.26,27.257,27.252
31811,27.22724,27.26,27.257,27.252
31821,27.22728,27.26,27.257,27.252
31831,27.22732,27.36,27.357,27.352
31841,27.22736,27.26,27.257,27.252
31851,27.2274,27.26,27.257,27.252
31861,27.22744,27.26,27.257,27.252
31871,27.22748,27.26,27.257,27.252
31881,27.22752,27.26,27.257,27.252
31891,27.22756,27.26,27.257,27.252
31901,27.2276,27.26,27.257,27.252
31911,27.22764,27.26,27.257,27.252
31921,27.22768,27.36,27.357,27.352
31931,27.22772,27.26,27.257,27.252
31941,27.22776,27.26,27.257,27.252
31951,27.2278,27.26,27.257,27.252
31961,27.22784,27.26,27.257,27.252
31971,27.22788,27.26,27.257,27.252
31981,27.22792,27.26,27.257,27.252
31991,27.22796,27.26,27.257,27.252
32001,27.228,27.26,27.257,27.252
32011,27.22804,27.26,27.257,27.252
32021,27.22808,27.26,27.257,27.252
32031,27.22812,27.26,27.257,27.252
32041,27.22816,27.26,27.257,27.252
32051,27.2282,27.26,27.257,27.252
32061,27.22824,27.16,27.157,27.152
32071,27.22828,27.16,27.157,27.152
32081,27.22832,27.16,27.157,27.152
32091,27.22836,27.16,27.157,27.152
32101,27.2284,27.16,27.157,27.152
32111,27.22844,27.16,27.157,27.152
32121,27.22848,27.16,27.157,27.152
32131,27.22852,27.16,27.157,27.152
32141,27.22856,27.26,27.257,27.252
32151,27.2286,27.26,27.257,27.252
32161,27.22864,27.26,27.257,27.252
32171,27.22868,27.16,27.157,27.152
32181,27.22872,27.16,27.157,27.152
32191,27.22876,27.16,27.157,27.152
32201,27.2288,27.16,27.157,27.152
32211,27.22884,27.16,27.157,27.152
32221,27.22888,27.26,27.257,27.252
32231,27.22892,27.26,27.257,27.252
32241,27.22896,27.16,27.157,27.152
32251,27.229,27.16,27.157,27.152
32261,27.22904,27.16,27.157,27.152
32271,27.22908,27.26,27.257,27.252
32281,27.22912,27.26,27.257,27.252
32291,27.22916,27.26,27.257,27.252
32301,27.2292,27.26,27.257,27.252
32311,27.22924,27.26,27.257,27.252
32321,27.22928,27.26,27.257,27.252
32331,27.22932,27.26,27.257,27.252
32341,27.22936,27.26,27.257,27.252
32351,27.2294,27.26,27.257,27.252
32361,27.22944,27.26,27.257,27.252
32371,27.22948,27.26,27.257,27.252
32381,27.22952,27.26,27.257,27.252
32391,27.22956,27.26,27.257,27.252
32401,27.2296,27.16,27.157,27.152
32411,27.22964,27.16,27.157,27.152
32421,27.22968,27.16,27.157,27.152
32431,27.22972,27.16,27.157,27.152
32441,27.22976,27.16,27.157,27.152
32451,27.2298,27.16,27.157,27.152
32461,27.22984,27.16,27.157,27.152
32471,27.22988,27.16,27.157,27.152
32481,27.22992,27.16,27.157,27.152
32491,27.22996,27.16,27.157,27.152
32501,27.23,27.16,27.157,27.152
32511,27.23004,27.16,27.157,27.152
32521,27.23008,27.16,27.157,27.152
32531,27.23012,27.16,27.157,27.152
32541,27.23016,27.16,27.157,27.152
32551,27.2302,27.16,27.157,27.152
32561,27.23024,27.16,27.157,27.152
32571,27.23028,27.16,27.157,27.152
32581,27.23032,27.16,27.157,27.152
32591,27.23036,27.16,27.157,27.152
32601,27.2304,27.16,27.157,27.152
32611,27.23044,27.16,27.157,27.152
32621,27.23048,27.16,27.157,27.152
32631,27.23052,27.16,27.157,27.152
32641,27.23056,27.16,27.157,27.152
32651,27.2306,27.26,27.257,27.252
32661,27.23064,27.26,27.257,27.252
32671,27.23068,27.26,27.257,27.252
32681,27.23072,27.26,27.257,27.252
32691,27.23076,27.26,27.257,27.252
32701,27.2308,27.26,27.257,27.252
32711,27.23084,27.26,27.257,27.252
32721,27.23088,27.26,27.257,27.252
32731,27.23092,27.16,27.157,27.152
32741,27.23096,27.16,27.157,27.152
32751,27.231,27.16,27.157,27.152
32761,27.23104,27.26,27.257,27.252
32771,27.23108,27.26,27.257,27.252
32781,27.23112,27.26,27.257,27.252
32791,27.23116,27.26,27.257,27.252
32801,27.2312,27.26,27.257,27.252
32811,27.23124,27.26,27.257,27.252
32821,27.23128,27.16,27.157,27.152
32831,27.23132,27.16,27.157,27.152
32841,27.23136,27.16,27.157,27.152
32851,27.2314,27.16,27.157,27.152
32861,27.23144,27.16,27.157,27.152
32871,27.23148,27.16,27.157,27.152
32881,27.23152,27.16,27.157,27.152
32891,27.23156,27.16,27.157,27.152
32901,27.2316,27.16,27.157,27.152
32911,27.23164,27.16,27.157,27.152
32921,27.23168,27.16,27.157,27.152
32931,27.23172,27.16,27.157,27.152
32941,27.23176,27.16,27.157,27.152
32951,27.2318,27.16,27.157,27.152
32961,27.23184,27.16,27.157,27.152
32971,27.23188,27.16,27.157,27.152
32981,27.23192,27.16,27.157,27.152
32991,27.23196,27.16,27.157,27.152
33001,27.232,27.16,27.157,27.152
33011,27.23204,27.16,27.157,27.152
33021,27.23208,27.16,27.157,27.152
33031,27.23212,27.16,27.157,27.152
33041,27.23216,27.16,27.157,27.152
33051,27.2322,27.16,27.157,27.152
33061,27.23224,27.16,27.157,27.152
33071,27.23228,27.16,27.157,27.152
33081,27.23232,27.16,27.157,27.152
33091,27.23236,27.16,27.157,27.152
33101,27.2324,27.16,27.157,27.152
33111,27.23244,27.16,27.157,27.152
33121,27.23248,27.16,27.157,27.152
33131,27.23252,27.16,27.157,27.152
33141,27.23256,27.16,27.157,27.152
33151,27.2326,27.16,27.157,27.152
33161,27.23264,27.16,27.157,27.152
33171,27.23268,27.16,27.157,27.152
33181,27.23272,27.16,27.157,27.152
33191,27.23276,27.16,27.157,27.152
33201,27.2328,27.16,27.157,27.152
33211,27.23284,27.16,27.157,27.152
33221,27.23288,27.16,27.157,27.152
33231,27.23292,27.16,27.157,27.152
33241,27.23296,27.16,27.157,27.152
33251,27.233,27.16,27.157,27.152
33261,27.23304,27.16,27.157,27.152
33271,27.23308,27.16,27.157,27.152
33281,27.23312,27.16,27.157,27.152
33291,27.23316,27.16,27.157,27.152
33301,27.2332,27.16,27.157,27.152
33311,27.23324,27.16,27.157,27.152
33321,27.23328,27.16,27.157,27.152
33331,27.23332,27.16,27.157,27.152
33341,27.23336,27.16,27.157,27.152
33351,27.2334,27.16,27.157,27.152
33361,27.23344,27.16,27.157,27.152
33371,27.23348,27.16,27.157,27.152
33381,27.23352,27.16,27.157,27.152
33391,27.23356,27.16,27.157,27.152
33401,27.2336,27.16,27.157,27.152
33411,27.23364,27.16,27.157,27.152
33421,27.23368,27.16,27.157,27.152
33431,27.23372,27.16,27.157,27.152
33441,27.23376,27.16,27.157,27.152
33451,27.2338,27.16,27.157,27.152
33461,27.23384,27.16,27.157,27.152
33471,27.23388,27.16,27.157,27.152
33481,27.23392,27.16,27.157,27.152
33491,27.23396,27.16,27.157,27.152
33501,27.234,27.16,27.157,27.152
33511,27.23404,27.16,27.157,27.152
33521,27.23408,27.16,27.157,27.152
33531,27.23412,27.16,27.157,27.152
33541,27.23416,27.16,27.157,27.152
33551,27.2342,27.16,27.157,27.152
33561,27.23424,27.16,27.157,27.152
33571,27.23428,27.16,27.157,27.152
33581,27.23432,27.16,27.157,27.152
33591,27.23436,27.16,27.157,27.152
33601,27.2344,27.16,27.157,27.152
33611,27.23444,27.16,27.157,27.152
33621,27.23448,27.16,27.157,27.152
33631,27.23452,27.16,27.157,27.152
33641,27.23456,27.16,27.157,27.152
33651,27.2346,27.16,27.157,27.152
33661,27.23464,27.16,27.157,27.152
33671,27.23468,27.16,27.157,27.152
33681,27.23472,27.16,27.157,27.152
33691,27.23476,27.16,27.157,27.152
33701,27.2348,27.16,27.157,27.152
33711,27.23484,27.16,27.157,27.152
33721,27.23488,27.16,27.157,27.152
33731,27.23492,27.16,27.157,27.152
33741,27.23496,27.16,27.157,27.152
33751,27.235,27.16,27.157,27.152
33761,27.23504,27.16,27.157,27.152
33771,27.23508,27.16,27.157,27.152
33781,27.23512,27.16,27.157,27.152
33791,27.23516,27.16,27.157,27.152
33801,27.2352,27.16,27.157,27.152
33811,27.23524,27.16,27.157,27.152
33821,27.23528,27.16,27.157,27.152
33831,27.23532,27.16,27.157,27.152
33841,27.23536,27.16,27.157,27.152
33851,27.2354,27.16,27.157,27.152
33861,27.23544,27.16,27.157,27.152
33871,27.23548,27.16,27.157,27.152
33881,27.23552,27.16,27.157,27.152
33891,27.23556,27.16,27.157,27.152
33901,27.2356,27.16,27.157,27.152
33911,27.23564,27.16,27.157,27.152
33921,27.23568,27.16,27.157,27.152
33931,27.23572,27.16,27.157,27.152
33941,27.23576,27.26,27.257,27.252
33951,27.2358,27.26,27.257,27.252
33961,27.23584,27.16,27.157,27.152
33971,27.23588,27.16,27.157,27.152
33981,27.23592,27.26,27.257,27.252
33991,27.23596,27.16,27.157,27.152
34001,27.236,27.16,27.157,27.152
34011,27.23604,27.16,27.157,27.152
34021,27.23608,27.16,27.157,27.152
34031,27.23612,27.16,27.157,27.152
34041,27.23616,27.16,27.157,27.152
34051,27.2362,27.16,27.157,27.152
34061,27.23624,27.16,27.157,27.152
34071,27.23628,27.16,27.157,27.152
34081,27.23632,27.16,27.157,27.152
34091,27.23636,27.16,27.157,27.152
34101,27.2364,27.26,27.257,27.252
34111,27.23644,27.26,27.257,27.252
34121,27.23648,27.26,27.257,27.252
34131,27.23652,27.26,27.257,27.252
34141,27.23656,27.16,27.157,27.152
34151,27.2366,27.26,27.257,27.252
34161,27.23664,27.26,27.257,27.252
34171,27.23668,27.26,27.257,27.252
34181,27.23672,27.16,27.157,27.152
34191,27.23676,27.16,27.157,27.152
34201,27.2368,27.16,27.157,27.152
34211,27.23684,27.26,27.257,27.252
34221,27.23688,27.26,27.257,27.252
34231,27.23692,27.26,27.257,27.252
34241,27.23696,27.26,27.257,27.252
34251,27.237,27.26,27.257,27.252
34261,27.23704,27.26,27.257,27.252
34271,27.23708,27.16,27.157,27.152
34281,27.23712,27.16,27.157,27.152
34291,27.23716,27.16,27.157,27.152
34301,27.2372,27.16,27.157,27.152
34311,27.23724,27.16,27.157,27.152
34321,27.23728,27.16,27.157,27.152
34331,27.23732,27.16,27.157,27.152
34341,27.23736,27.16,27.157,27.152
34351,27.2374,27.16,27.157,27.152
34361,27.23744,27.16,27.157,27.152
34371,27.23748,27.16,27.157,27.152
34381,27.23752,27.16,27.157,27.152
34391,27.23756,27.16,27.157,27.152
34401,27.2376,27.16,27.157,27.152
34411,27.23764,27.26,27.257,27.252
34421,27.23768,27.26,27.257,27.252
34431,27.23772,27.26,27.257,27.252
34441,27.23776,27.16,27.157,27.152
34451,27.2378,27.16,27.157,27.152
34461,27.23784,27.16,27.157,27.152
34471,27.23788,27.16,27.157,27.152
34481,27.23792,27.26,27.257,27.252
34491,27.23796,27.26,27.257,27.252
34501,27.238,27.16,27.157,27.152
34511,27.23804,27.16,27.157,27.152
34521,27.23808,27.16,27.157,27.152
34531,27.23812,27.16,27.157,27.152
34541,27.23816,27.16,27.157,27.152
34551,27.2382,27.16,27.157,27.152
34561,27.23824,27.16,27.157,27.152
34571,27.23828,27.16,27.157,27.152
34581,27.23832,27.16,27.157,27.152
34591,27.23836,27.16,27.157,27.152
34601,27.2384,27.16,27.157,27.152
34611,27.23844,27.16,27.157,27.152
34621,27.23848,27.16,27.157,27.152
34631,27.23852,27.16,27.157,27.152
34641,27.23856,27.16,27.157,27.152
34651,27.2386,27.16,27.157,27.152
34661,27.23864,27.16,27.157,27.152
34671,27.23868,27.16,27.157,27.152
34681,27.23872,27.16,27.157,27.152
34691,27.23876,27.16,27.157,27.152
34701,27.2388,27.16,27.157,27.152
34711,27.23884,27.16,27.157,27.152
34721,27.23888,27.16,27.157,27.152
34731,27.23892,27.16,27.157,27.152
34741,27.23896,27.16,27.157,27.152
34751,27.239,27.16,27.157,27.152
34761,27.23904,27.16,27.157,27.152
34771,27.23908,27.16,27.157,27.152
34781,27.23912,27.16,27.157,27.152
34791,27.23916,27.16,27.157,27.152
34801,27.2392,27.16,27.157,27.152
34811,27.23924,27.16,27.157,27.152
34821,27.23928,27.16,27.157,27.152
34831,27.23932,27.16,27.157,27.152
34841,27.23936,27.16,27.157,27.152
34851,27.2394,27.16,27.157,27.152
34861,27.23944,27.16,27.157,27.152
34871,27.23948,27.16,27.157,27.152
34881,27.23952,27.16,27.157,27.152
34891,27.23956,27.16,27.157,27.152
34901,27.2396,27.16,27.157,27.152
34911,27.23964,27.16,27.157,27.152
34921,27.23968,27.16,27.157,27.152
34931,27.23972,27.16,27.157,27.152
34941,27.23976,27.16,27.157,27.152
34951,27.2398,27.16,27.157,27.152
34961,27.23984,27.16,27.157,27.152
34971,27.23988,27.26,27.257,27.252
34981,27.23992,27.26,27.257,27.252
34991,27.23996,27.26,27.257,27.252
35001,27.24,27.26,27.257,27.252
35011,27.24004,27.26,27.257,27.252
35021,27.24008,27.26,27.257,27.252
35031,27.24012,27.26,27.257,27.252
35041,27.24016,27.26,27.257,27.252
35051,27.2402,27.26,27.257,27.252
35061,27.24024,27.26,27.257,27.252
